to,attributed, 0.5,1,to string,attributed string
low,label, 0.833333333333333,3,j rtext expression low text changed,j rtext expression label text changed,set low expression,set label expression,get low expression,get label expression
values,jrfont, 0.5,1,values dialog,jrfont dialog
low,title, 0.666666666666667,2,set low expression,set title expression,get low expression,get title expression
font,bound, 0.5,1,update fonts,update bounds
viewed,dataset, 0.666666666666667,1,set viewed panel,set dataset panel
jrfield,jrgroup, 0.5,1,jrfield dialog,jrgroup dialog
panel,frame, 0.666666666666667,2,jreport panel,jreport frame,get report frame,get report panel
import,connections, 0.5,1,import dialog,connections dialog
log,tool, 0.666666666666667,1,set active log,set active tool
remove,increase, 0.8,2,format command remove space v,format command increase space h,format command remove space v,format command increase space v
font,connection, 0.666666666666667,6,set ireport font,set ireport connection,get ireport font,get ireport connection,get ireport font,get ireport connection,set ireport font,set ireport connection,update fonts,update connections,fonts dialog,connections dialog
new,min, 0.666666666666667,2,get new value,get min value,set min value,set new value
title,fields, 0.5,1,update title,update fields
parameter,property, 0.5,1,update parameters,update properties
chart,rectangle, 0.666666666666667,1,chart report element,rectangle report element
ireport,massive, 0.5,1,ireport compiler,massive compiler
horizontal axis,center vertically, 0.6,1,format command align horizontal axis,format command align center vertically
mouse,adjust, 0.5,1,mouse handler,adjust handler
frame,graphic, 0.666666666666667,1,frame report element,graphic report element
value,property, 0.5,2,update values,update properties,values dialog,properties dialog
xmltoken,plsqltoken, 0.5,1,xmltoken marker,plsqltoken marker
group,jrproperty, 0.5,2,group dialog,jrproperty dialog,add group,add jrproperty
delete,transform, 0.666666666666667,1,delete elements operation,transform elements operation
key,open, 0.833333333333333,3,j rtext expression key text changed,j rtext expression open text changed,set key expression,set open expression,get key expression,get open expression
splash,jrfield, 0.5,1,splash dialog,jrfield dialog
project explorer,document structure, 0.6,1,project explorer tree cell renderer,document structure tree cell renderer
items,token, 0.5,1,add items,add token
styles,connection, 0.5,1,styles dialog,connection dialog
backup,xmlfile, 0.5,1,save backup,save xmlfile
start date,hyperlink anchor, 0.5,2,get start date expression,get hyperlink anchor expression,set start date expression,set hyperlink anchor expression
area,high, 0.833333333333333,1,j rtext expression area text changed,j rtext expression high text changed
start date,hyperlink reference, 0.5,2,set start date expression,set hyperlink reference expression,get start date expression,get hyperlink reference expression
plot,dataset, 0.75,13,copy base plot,copy base dataset,read time series plot,set time series dataset,read time series plot,get time series dataset,read time series plot,read time series dataset,time series plot,time series dataset,read high low plot,get high low dataset,read high low plot,set high low dataset,read high low plot,read high low dataset,high low plot,high low dataset,read pie plot,read pie dataset,read plot,read dataset,pie plot,pie dataset,write plot,write dataset
drag,document, 0.5,1,drag handler,document handler
edit,keyword, 0.5,1,add edit,add keyword
style,compatible, 0.5,1,styles dialog,compatibility dialog
plot,xyzdataset, 0.5,1,read plot,read xyzdataset
equals,increase, 0.8,4,format command equals space h,format command increase space h,format command equals space h,format command increase space v,format command equals space v,format command increase space h,format command equals space v,format command increase space v
groups,prompt, 0.5,1,groups dialog,prompt dialog
high,open, 0.833333333333333,3,j rtext expression high text changed,j rtext expression open text changed,set high expression,set open expression,get open expression,get high expression
bands,splash, 0.5,1,bands dialog,splash dialog
group,prompt, 0.5,1,group dialog,prompt dialog
line,xyline, 0.5,1,line chart,xyline chart
line,word, 0.5,2,next line,next word,prev word,prev line
pcdata,dataset, 0.5,1,read pcdata,read dataset
series plot,period dataset, 0.5,1,read time series plot,read time period dataset
add,element, 0.5,1,add group,element group
fonts,style, 0.5,1,fonts dialog,style dialog
data source,anchor name, 0.5,2,get data source expression,get anchor name expression,set anchor name expression,set data source expression
text,line, 0.666666666666667,1,text report element,line report element
values,jreport, 0.5,1,values panel,jreport panel
